confirmed_date,county_name,state_name,confirmed_count,death_count,recovered_count
2020-01-21,Snohomish,WA,1,0,0
2020-01-24,Cook,IL,1,0,0
2020-01-26,Los Angeles,CA,1,0,0
2020-01-26,Maricopa,AZ,1,0,0
2020-01-26,Orange,CA,1,0,0
2020-01-30,Cook,IL,1,0,0
2020-01-31,Santa Clara,CA,1,0,0
2020-02-01,Suffolk,MA,1,0,0
2020-02-02,San Benito,CA,2,0,0
2020-02-02,Santa Clara,CA,1,0,0
2020-02-05,Dane,WI,1,0,0
2020-02-10,Unassigned,Wuhan Evacuee,1,0,0
2020-02-12,Unassigned,Wuhan Evacuee,1,0,0
2020-02-13,Unassigned,Wuhan Evacuee,1,0,0
2020-02-18,Unassigned,Diamond Princess,1,0,0
2020-02-20,Humboldt,CA,1,0,0
2020-02-21,Sacramento,CA,1,0,0
2020-02-21,Unassigned,Diamond Princess,17,0,0
2020-02-24,Unassigned,Diamond Princess,18,0,0
2020-02-25,Riverside,Diamond Princess,1,0,0
2020-02-25,Sonoma,Diamond Princess,1,0,0
2020-02-25,Unassigned,Diamond Princess,3,0,0
2020-02-26,Solano,CA,1,0,0
2020-02-26,Unassigned,Diamond Princess,1,0,0
2020-02-27,Unassigned,Diamond Princess,1,0,0
2020-02-28,King,WA,1,0,0
2020-02-28,Santa Clara,CA,1,1,0
2020-02-28,Snohomish,WA,1,0,0
2020-02-28,Unassigned,Diamond Princess,2,0,0
2020-02-28,Washington,OR,1,0,0
2020-02-29,Cook,IL,1,0,0
2020-02-29,King,WA,3,2,0
2020-02-29,Santa Clara,CA,1,0,0
2020-03-01,Alameda,CA,1,0,0
2020-03-01,Hillsborough,FL,1,0,0
2020-03-01,King,WA,6,4,0
2020-03-01,Manatee,FL,1,0,0
2020-03-01,New York,NY,1,0,0
2020-03-01,Oneida,NY,2,0,0
2020-03-01,Providence,RI,2,0,0
2020-03-01,Santa Clara,CA,3,0,0
2020-03-01,Snohomish,WA,1,1,0
2020-03-01,Solano,CA,1,0,0
2020-03-01,Unassigned,Diamond Princess,1,0,0
2020-03-01,Unassigned,Wuhan Evacuee,1,0,0
2020-03-01,Washington,OR,1,0,0
2020-03-02,Cook,IL,1,0,0
2020-03-02,Fulton,GA,2,0,0
2020-03-02,Grafton,NH,1,0,0
2020-03-02,King,WA,4,2,0
2020-03-02,Norfolk,MA,1,0,0
2020-03-02,Placer,CA,1,0,0
2020-03-02,Sacramento,CA,2,0,0
2020-03-02,San Mateo,CA,1,0,0
2020-03-02,Santa Clara,CA,2,0,0
2020-03-02,Snohomish,WA,1,0,0
2020-03-02,Sonoma,CA,1,0,0
2020-03-02,Washington,OR,1,0,0
2020-03-03,Alameda,CA,1,0,0
2020-03-03,Contra Costa,CA,1,0,0
2020-03-03,Gadsden,FL,1,0,0
2020-03-03,Grafton,NH,1,0,0
2020-03-03,Hillsborough,FL,1,0,0
2020-03-03,King,WA,8,2,0
2020-03-03,Los Angeles,CA,1,0,0
2020-03-03,Maricopa,AZ,1,0,0
2020-03-03,New York,NY,1,0,0
2020-03-03,Orange,CA,2,0,0
2020-03-03,Placer,CA,1,1,0
2020-03-03,Santa Clara,CA,2,0,0
2020-03-03,Wake,NC,1,0,0
2020-03-04,Bergen,NJ,1,0,0
2020-03-04,Clark,WA,0,1,0
2020-03-04,Fort Bend,TX,1,0,0
2020-03-04,Grant,WA,1,0,0
2020-03-04,King,WA,10,2,0
2020-03-04,Leon,FL,1,0,0
2020-03-04,Los Angeles,CA,5,0,0
2020-03-04,Miami-Dade,FL,1,0,0
2020-03-04,Okaloosa,FL,1,0,0
2020-03-04,Palm Beach,FL,1,0,0
2020-03-04,Santa Clara,CA,3,0,0
2020-03-04,Snohomish,WA,1,0,0
2020-03-04,Sonoma,CA,1,0,0
2020-03-04,Westchester,NY,9,0,0
2020-03-05,Bergen,NJ,1,0,0
2020-03-05,Clark,NV,1,0,0
2020-03-05,Cook,IL,1,0,0
2020-03-05,Douglas,CO,1,0,0
2020-03-05,Harris,TX,4,0,0
2020-03-05,King,WA,20,0,0
2020-03-05,Los Angeles,CA,4,0,0
2020-03-05,Middlesex,MA,1,0,0
2020-03-05,Montgomery,MD,3,0,0
2020-03-05,Nassau,NY,1,0,0
2020-03-05,New York,NY,2,0,0
2020-03-05,Orange,CA,1,0,0
2020-03-05,Richmond,VA,0,1,0
2020-03-05,San Francisco,CA,2,0,0
2020-03-05,Santa Clara,CA,6,0,0
2020-03-05,Santa Rosa,FL,1,1,0
2020-03-05,Snohomish,WA,10,0,0
2020-03-05,Suffolk,MA,1,0,0
2020-03-05,Summit,CO,1,0,0
2020-03-05,Westchester,NY,8,0,0
2020-03-05,Williamson,TN,1,0,0
2020-03-06,Alameda,CA,1,0,0
2020-03-06,Bergen,NJ,1,0,0
2020-03-06,Broward,FL,1,0,0
2020-03-06,Camden,NJ,1,0,0
2020-03-06,Charleston,SC,1,0,0
2020-03-06,Chatham,NC,1,0,0
2020-03-06,Contra Costa,CA,3,0,0
2020-03-06,Cook,IL,1,0,0
2020-03-06,Davis,UT,1,0,0
2020-03-06,Delaware,PA,1,0,0
2020-03-06,Denver,CO,2,0,0
2020-03-06,Douglas,CO,2,0,0
2020-03-06,Douglas,NE,1,0,0
2020-03-06,Eagle,CO,1,0,0
2020-03-06,El Paso,CO,1,0,0
2020-03-06,Fayette,KY,1,0,0
2020-03-06,Floyd,GA,1,0,0
2020-03-06,Fort Bend,TX,2,0,0
2020-03-06,Harris,TX,2,0,0
2020-03-06,Honolulu,HI,1,0,0
2020-03-06,Jefferson,WA,1,0,0
2020-03-06,Kershaw,SC,1,0,0
2020-03-06,King,WA,7,0,0
2020-03-06,Lee,FL,1,1,0
2020-03-06,Los Angeles,CA,2,0,0
2020-03-06,Marion,IN,1,0,0
2020-03-06,Nassau,NY,3,0,0
2020-03-06,New York,NY,1,0,0
2020-03-06,Norfolk,MA,1,0,0
2020-03-06,Pierce,WA,1,0,0
2020-03-06,Pinal,AZ,1,0,0
2020-03-06,Placer,CA,3,0,0
2020-03-06,Providence,RI,1,0,0
2020-03-06,Ramsey,MN,1,0,0
2020-03-06,Rockland,NY,2,0,0
2020-03-06,San Francisco,CA,1,0,0
2020-03-06,Santa Clara,CA,4,0,0
2020-03-06,Snohomish,WA,1,0,0
2020-03-06,Solano,CA,1,0,0
2020-03-06,Suffolk,MA,3,0,0
2020-03-06,Tulsa,OK,1,0,0
2020-03-06,Unassigned,Grand Princess,20,0,0
2020-03-06,Ventura,CA,1,0,0
2020-03-06,Washoe,NV,1,0,0
2020-03-06,Wayne,PA,1,0,0
2020-03-06,Westchester,NY,16,0,0
2020-03-06,Yolo,CA,1,0,0
2020-03-07,Bennington,VT,1,0,0
2020-03-07,Berkshire,MA,1,0,0
2020-03-07,Charlotte,FL,1,0,0
2020-03-07,Clark,WA,1,0,0
2020-03-07,Cobb,GA,1,0,0
2020-03-07,District of Columbia,DC,1,0,0
2020-03-07,Fairfax,VA,1,0,0
2020-03-07,Fresno,CA,1,0,0
2020-03-07,Fulton,GA,2,0,0
2020-03-07,Grafton,NH,1,0,0
2020-03-07,Gwinnett,GA,1,0,0
2020-03-07,Jackson,OR,2,0,0
2020-03-07,Johnson,KS,1,0,0
2020-03-07,King,WA,12,5,0
2020-03-07,Kittitas,WA,1,0,0
2020-03-07,Klamath,OR,1,0,0
2020-03-07,Lee,FL,1,0,0
2020-03-07,Los Angeles,CA,1,0,0
2020-03-07,Madera,CA,1,0,0
2020-03-07,Manatee,FL,1,0,0
2020-03-07,Middlesex,MA,4,0,0
2020-03-07,Montgomery,PA,2,0,0
2020-03-07,New York,NY,7,0,0
2020-03-07,Okaloosa,FL,1,0,0
2020-03-07,Pierce,WA,2,0,0
2020-03-07,Pinal,AZ,2,0,0
2020-03-07,Polk,GA,1,0,0
2020-03-07,Rockingham,NH,1,0,0
2020-03-07,San Francisco,CA,5,0,0
2020-03-07,Santa Clara,CA,8,0,0
2020-03-07,Santa Cruz,CA,1,0,0
2020-03-07,Saratoga,NY,2,0,0
2020-03-07,Snohomish,WA,8,0,0
2020-03-07,St. Louis,MO,1,0,0
2020-03-07,Volusia,FL,1,0,0
2020-03-07,Washington,OR,1,0,0
2020-03-07,Westchester,NY,36,0,0
2020-03-08,Arlington,VA,1,0,0
2020-03-08,Bergen,NJ,1,0,0
2020-03-08,Broward,FL,1,0,0
2020-03-08,Carver,MN,1,0,0
2020-03-08,Cherokee,GA,1,0,0
2020-03-08,Clark,NV,1,0,0
2020-03-08,Cobb,GA,2,0,0
2020-03-08,Contra Costa,CA,5,0,0
2020-03-08,Cook,IL,1,0,0
2020-03-08,Davidson,TN,1,0,0
2020-03-08,Douglas,NE,2,0,0
2020-03-08,Douglas,OR,1,0,0
2020-03-08,Fairfax,VA,1,0,0
2020-03-08,Fairfield,CT,1,0,0
2020-03-08,Fayette,KY,1,0,0
2020-03-08,Fort Bend,TX,3,0,0
2020-03-08,Fulton,GA,1,0,0
2020-03-08,Harford,MD,1,0,0
2020-03-08,Harrison,KY,1,0,0
2020-03-08,Hendricks,IN,2,0,0
2020-03-08,Honolulu,HI,1,0,0
2020-03-08,Hudson,NJ,1,0,0
2020-03-08,Jefferson,KY,1,0,0
2020-03-08,Johnson,IA,3,0,0
2020-03-08,Kershaw,SC,4,0,0
2020-03-08,King,WA,12,1,0
2020-03-08,Kitsap,WA,1,0,0
2020-03-08,Marion,OR,1,0,0
2020-03-08,Middlesex,MA,5,0,0
2020-03-08,Montgomery,MD,1,0,0
2020-03-08,Montgomery,PA,2,0,0
2020-03-08,Nassau,NY,3,0,0
2020-03-08,New York,NY,1,0,0
2020-03-08,Noble,IN,1,0,0
2020-03-08,Norfolk,MA,8,0,0
2020-03-08,Orange,CA,1,0,0
2020-03-08,Pierce,WA,4,0,0
2020-03-08,Placer,CA,2,0,0
2020-03-08,Riverside,CA,1,0,0
2020-03-08,Santa Clara,CA,5,0,0
2020-03-08,Shasta,CA,1,0,0
2020-03-08,Shelby,TN,1,0,0
2020-03-08,Snohomish,WA,4,0,0
2020-03-08,Spartanburg,SC,1,0,0
2020-03-08,Suffolk,MA,5,0,0
2020-03-08,Suffolk,NY,1,0,0
2020-03-08,Ulster,NY,1,0,0
2020-03-08,Umatilla,OR,1,0,0
2020-03-08,Washington,OR,4,0,0
2020-03-08,Washoe,NV,1,0,0
2020-03-08,Westchester,NY,13,0,0
2020-03-08,Worcester,MA,1,0,0
2020-03-09,Adams,IN,1,0,0
2020-03-09,Arapahoe,CO,1,0,0
2020-03-09,Bergen,NJ,1,0,0
2020-03-09,Berkshire,MA,4,0,0
2020-03-09,Cobb,GA,1,0,0
2020-03-09,Collin,TX,1,0,0
2020-03-09,Cook,IL,4,0,0
2020-03-09,Cuyahoga,OH,3,0,0
2020-03-09,DeKalb,GA,2,0,0
2020-03-09,Denver,CO,1,0,0
2020-03-09,District of Columbia,DC,3,0,0
2020-03-09,Eagle,CO,1,0,0
2020-03-09,Fairfax,VA,1,0,0
2020-03-09,Fayette,GA,1,0,0
2020-03-09,Fayette,KY,1,0,0
2020-03-09,Gwinnett,GA,1,0,0
2020-03-09,Harrison,KY,1,0,0
2020-03-09,Jefferson,LA,1,0,0
2020-03-09,Johnson,IA,4,0,0
2020-03-09,King,WA,33,2,0
2020-03-09,Larimer,CO,1,0,0
2020-03-09,Los Angeles,CA,5,0,0
2020-03-09,Marin,CA,1,0,0
2020-03-09,Middlesex,MA,5,0,0
2020-03-09,Monmouth,NJ,2,0,0
2020-03-09,Monroe,PA,1,0,0
2020-03-09,Montgomery,PA,3,0,0
2020-03-09,Nassau,NY,10,0,0
2020-03-09,New York,NY,6,0,0
2020-03-09,Passaic,NJ,1,0,0
2020-03-09,Pierce,WA,7,0,0
2020-03-09,Pierce,WI,1,0,0
2020-03-09,Pima,AZ,1,0,0
2020-03-09,Pottawattamie,IA,1,0,0
2020-03-09,Prince Georges,MD,1,0,0
2020-03-09,Riverside,CA,3,0,0
2020-03-09,Riverside,Diamond Princess,1,0,0
2020-03-09,Rockland,NY,2,0,0
2020-03-09,Sacramento,CA,7,0,0
2020-03-09,San Diego,CA,1,0,0
2020-03-09,San Francisco,CA,5,0,0
2020-03-09,San Mateo,CA,7,0,0
2020-03-09,Santa Clara,CA,6,0,0
2020-03-09,Santa Cruz,CA,1,0,0
2020-03-09,Snohomish,WA,6,0,0
2020-03-09,Spotsylvania,VA,1,0,0
2020-03-09,Union,NJ,1,0,0
2020-03-09,Volusia,FL,1,0,0
2020-03-09,Wake,NC,5,0,0
2020-03-09,Westchester,NY,16,0,0
2020-03-09,Williamson,TN,1,0,0
2020-03-10,Alachua,FL,1,0,0
2020-03-10,Alameda,CA,2,0,0
2020-03-10,Anoka,MN,1,0,0
2020-03-10,Arapahoe,CO,1,0,0
2020-03-10,Beadle,SD,1,0,0
2020-03-10,Bergen,NJ,2,1,0
2020-03-10,Berkshire,MA,2,0,0
2020-03-10,Boone,IN,1,0,0
2020-03-10,Broward,FL,1,0,0
2020-03-10,Bucks,PA,2,0,0
2020-03-10,Burlington,NJ,2,0,0
2020-03-10,Calaveras,CA,2,0,0
2020-03-10,Charles Mix,SD,1,0,0
2020-03-10,Cobb,GA,3,0,0
2020-03-10,Collier,FL,3,0,0
2020-03-10,Collin,TX,2,0,0
2020-03-10,Contra Costa,CA,1,0,0
2020-03-10,Cook,IL,6,0,0
2020-03-10,Dallas,TX,2,0,0
2020-03-10,Dane,WI,1,0,0
2020-03-10,Davison,SD,1,0,0
2020-03-10,Denver,CO,2,0,0
2020-03-10,Douglas,NE,1,0,0
2020-03-10,Eagle,CO,1,0,0
2020-03-10,Essex,MA,1,0,0
2020-03-10,Fulton,GA,1,0,0
2020-03-10,Gregg,TX,1,0,0
2020-03-10,Harris,TX,1,0,0
2020-03-10,Harrison,KY,2,0,0
2020-03-10,Island,WA,1,0,0
2020-03-10,Jefferson,CO,1,0,0
2020-03-10,Johnson,IA,5,0,0
2020-03-10,Kane,IL,1,0,0
2020-03-10,Kershaw,SC,2,0,0
2020-03-10,King,WA,74,2,0
2020-03-10,Kitsap,WA,1,0,0
2020-03-10,Knox,NE,1,0,0
2020-03-10,Litchfield,CT,1,0,0
2020-03-10,Los Angeles,CA,1,0,0
2020-03-10,Loudoun,VA,1,0,0
2020-03-10,McHenry,IL,1,0,0
2020-03-10,Middlesex,MA,26,0,0
2020-03-10,Minnehaha,SD,1,0,0
2020-03-10,Montgomery,MD,1,0,0
2020-03-10,Montgomery,PA,1,0,0
2020-03-10,Montgomery,TX,1,0,0
2020-03-10,Multnomah,OR,1,0,0
2020-03-10,Nassau,FL,1,0,0
2020-03-10,Nassau,NY,2,0,0
2020-03-10,New York,NY,17,0,0
2020-03-10,Norfolk,MA,13,0,0
2020-03-10,Oakland,MI,1,0,0
2020-03-10,Orleans,LA,5,0,0
2020-03-10,Pasco,FL,1,0,0
2020-03-10,Pennington,SD,1,1,0
2020-03-10,Philadelphia,PA,1,0,0
2020-03-10,Pierce,WA,3,0,0
2020-03-10,Pinellas,FL,2,0,0
2020-03-10,Prince Georges,MD,2,0,0
2020-03-10,Providence,RI,2,0,0
2020-03-10,Rockingham,NH,1,0,0
2020-03-10,Rockland,NY,2,0,0
2020-03-10,Sacramento,CA,1,1,0
2020-03-10,San Francisco,CA,1,0,0
2020-03-10,San Joaquin,CA,1,0,0
2020-03-10,Santa Clara,CA,5,0,0
2020-03-10,Skagit,WA,1,0,0
2020-03-10,Snohomish,WA,23,0,0
2020-03-10,Solano,CA,3,0,0
2020-03-10,Suffolk,MA,9,0,0
2020-03-10,Suffolk,NY,3,0,0
2020-03-10,Sullivan,TN,1,0,0
2020-03-10,Tarrant,TX,1,0,0
2020-03-10,Tulsa,OK,1,0,0
2020-03-10,Virginia Beach,VA,2,0,0
2020-03-10,Wayne,MI,1,0,0
2020-03-10,Weber-Morgan,UT,1,0,0
2020-03-10,Westchester,NY,10,0,0
2020-03-10,Whatcom,WA,1,0,0
2020-03-10,Williamson,TN,2,0,0
2020-03-11,Alexandria,VA,1,0,0
2020-03-11,Arapahoe,CO,1,0,0
2020-03-11,Baltimore,MD,1,0,0
2020-03-11,Bartow,GA,4,0,0
2020-03-11,Bergen,NJ,4,0,0
2020-03-11,Bernalillo,NM,1,0,0
2020-03-11,Bon Homme,SD,1,0,0
2020-03-11,Broward,FL,1,0,0
2020-03-11,Caddo,LA,1,0,0
2020-03-11,Charlton,GA,1,0,0
2020-03-11,Chittenden,VT,1,0,0
2020-03-11,Clark,NV,3,0,0
2020-03-11,Cobb,GA,1,1,0
2020-03-11,Cook,IL,5,0,2
2020-03-11,Dallas,TX,1,0,0
2020-03-11,Davidson,TN,1,0,0
2020-03-11,DeKalb,GA,2,0,0
2020-03-11,Denver,CO,2,0,0
2020-03-11,Deschutes,OR,1,0,0
2020-03-11,District of Columbia,DC,6,0,0
2020-03-11,Douglas,NE,5,0,0
2020-03-11,Durham,NC,1,0,0
2020-03-11,Eagle,CO,1,0,0
2020-03-11,Fairfield,CT,1,0,0
2020-03-11,Floyd,GA,1,0,0
2020-03-11,Fond du Lac,WI,2,0,0
2020-03-11,Forrest,MS,1,0,0
2020-03-11,Fulton,GA,1,0,0
2020-03-11,Gunnison,CO,2,0,0
2020-03-11,Hanover,VA,1,0,0
2020-03-11,Harris,TX,1,0,0
2020-03-11,Howard,IN,1,0,0
2020-03-11,Jefferson,AR,1,0,0
2020-03-11,Jefferson,CO,2,0,0
2020-03-11,Johnson,IA,1,0,0
2020-03-11,Johnson,IN,3,0,0
2020-03-11,King,WA,44,4,0
2020-03-11,Kittitas,WA,1,0,0
2020-03-11,Lafourche,LA,1,0,0
2020-03-11,Lake,IL,1,0,0
2020-03-11,Lancaster,SC,1,0,0
2020-03-11,Lee,GA,1,0,0
2020-03-11,Linn,OR,2,0,0
2020-03-11,Los Angeles,CA,7,1,0
2020-03-11,Lowndes,GA,1,0,0
2020-03-11,Madison,NY,0,0,14
2020-03-11,Maricopa,AZ,1,0,0
2020-03-11,Marin,CA,2,0,0
2020-03-11,Marion,IN,1,0,0
2020-03-11,Marion,OR,1,0,0
2020-03-11,Middlesex,MA,3,0,0
2020-03-11,Middlesex,NJ,2,0,0
2020-03-11,Minnehaha,SD,2,0,0
2020-03-11,Monmouth,NJ,2,0,0
2020-03-11,Monroe,NY,1,0,0
2020-03-11,Monroe,PA,1,0,0
2020-03-11,Montgomery,MD,1,0,0
2020-03-11,Montgomery,PA,1,0,0
2020-03-11,Nassau,NY,9,0,0
2020-03-11,New Castle,DE,1,0,0
2020-03-11,New York,NY,17,0,0
2020-03-11,Olmsted,MN,1,0,0
2020-03-11,Orange,CA,1,0,0
2020-03-11,Orleans,LA,5,0,0
2020-03-11,Pinal,AZ,2,0,0
2020-03-11,Pitkin,CO,9,0,0
2020-03-11,Polk,OR,1,0,0
2020-03-11,Prince Edward,VA,1,0,0
2020-03-11,Prince Georges,MD,1,0,0
2020-03-11,Ramsey,MN,1,0,0
2020-03-11,Riverside,CA,1,0,0
2020-03-11,Salt Lake,UT,1,0,0
2020-03-11,San Mateo,CA,6,0,0
2020-03-11,Santa Cruz,CA,2,0,0
2020-03-11,Santa Fe,NM,1,0,0
2020-03-11,Sheridan,WY,1,0,0
2020-03-11,Snohomish,WA,15,2,0
2020-03-11,Socorro,NM,2,0,0
2020-03-11,St. Joseph,IN,1,0,0
2020-03-11,Stanislaus,CA,2,0,0
2020-03-11,Stark,OH,1,0,0
2020-03-11,Summit,UT,1,0,0
2020-03-11,Thurston,WA,1,0,0
2020-03-11,Tulare,CA,1,0,0
2020-03-11,Umatilla,OR,1,0,0
2020-03-11,Ventura,CA,1,0,0
2020-03-11,Wake,NC,1,0,0
2020-03-11,Ward,ND,1,0,0
2020-03-11,Waukesha,WI,1,0,0
2020-03-11,Westchester,NY,13,0,0
2020-03-11,Williamson,TN,1,0,0
2020-03-12,Adams,CO,2,0,0
2020-03-12,Alachua,FL,1,0,0
2020-03-12,Alameda,CA,6,0,0
2020-03-12,Albany,NY,2,0,0
2020-03-12,Anchorage,AK,1,0,0
2020-03-12,Androscoggin,ME,1,0,0
2020-03-12,Arlington,VA,1,0,0
2020-03-12,Bergen,NJ,2,0,0
2020-03-12,Berkshire,MA,2,0,0
2020-03-12,Bernalillo,NM,1,0,0
2020-03-12,Broward,FL,7,0,0
2020-03-12,Cabarrus,NC,1,0,0
2020-03-12,Carroll,IA,1,0,0
2020-03-12,Carson City,NV,1,0,0
2020-03-12,Cass,NE,1,0,0
2020-03-12,Clackamas,OR,1,0,0
2020-03-12,Clark,NV,3,0,0
2020-03-12,Clay,FL,1,0,0
2020-03-12,Collin,TX,1,0,0
2020-03-12,Contra Costa,CA,7,0,0
2020-03-12,Cook,IL,5,0,0
2020-03-12,Coweta,GA,1,0,0
2020-03-12,Dakota,MN,1,0,0
2020-03-12,Dallas,TX,5,0,0
2020-03-12,Dane,WI,2,0,0
2020-03-12,Davidson,TN,4,0,0
2020-03-12,DeKalb,GA,1,0,0
2020-03-12,Delaware,NY,1,0,0
2020-03-12,Denver,CO,3,0,0
2020-03-12,Dutchess,NY,1,0,0
2020-03-12,Duval,FL,1,0,0
2020-03-12,Eagle,CO,7,0,0
2020-03-12,Essex,MA,1,0,0
2020-03-12,Essex,NJ,1,0,0
2020-03-12,Fairfax,VA,2,0,0
2020-03-12,Fairfield,CT,2,0,0
2020-03-12,Fayette,GA,2,0,0
2020-03-12,Fayette,KY,1,0,0
2020-03-12,Floyd,GA,1,0,0
2020-03-12,Forsyth,NC,2,0,0
2020-03-12,Fulton,GA,1,0,0
2020-03-12,Gordon,GA,2,0,0
2020-03-12,Grant,AR,1,0,0
2020-03-12,Grays Harbor,WA,1,0,0
2020-03-12,Greene,MO,1,0,0
2020-03-12,Gunnison,CO,1,0,0
2020-03-12,Harris,TX,1,0,0
2020-03-12,Harrison,KY,1,0,0
2020-03-12,Harrisonburg,VA,1,0,0
2020-03-12,Hennepin,MN,1,0,0
2020-03-12,Herkimer,NY,1,0,0
2020-03-12,Hillsborough,FL,1,0,0
2020-03-12,Hudson,NJ,1,0,0
2020-03-12,Imperial,CA,2,0,0
2020-03-12,Ingham,MI,1,0,0
2020-03-12,Island,WA,2,0,0
2020-03-12,Jackson,OK,1,0,0
2020-03-12,James City,VA,2,0,0
2020-03-12,Jefferson,AR,2,0,0
2020-03-12,Jefferson,CO,1,0,0
2020-03-12,Jefferson,KY,1,0,0
2020-03-12,Jefferson,LA,1,0,0
2020-03-12,Johnson,IA,1,0,0
2020-03-12,Johnson,KS,3,0,0
2020-03-12,Johnston,NC,1,0,0
2020-03-12,Kane,IL,1,0,0
2020-03-12,Kent,MI,3,0,0
2020-03-12,Kershaw,SC,1,0,0
2020-03-12,King,WA,36,0,0
2020-03-12,Kittitas,WA,1,0,0
2020-03-12,Knox,TN,1,0,0
2020-03-12,Lancaster,SC,1,0,0
2020-03-12,Lee,FL,1,0,0
2020-03-12,Linn,OR,6,0,0
2020-03-12,Los Angeles,CA,4,0,0
2020-03-12,Loudoun,VA,1,0,0
2020-03-12,McHenry,IL,1,0,0
2020-03-12,Mecklenburg,NC,1,0,0
2020-03-12,Miami-Dade,FL,1,0,0
2020-03-12,Middlesex,MA,5,0,0
2020-03-12,Middlesex,NJ,2,0,0
2020-03-12,Monmouth,NJ,1,0,0
2020-03-12,Montcalm,MI,1,0,0
2020-03-12,Montgomery,PA,4,0,0
2020-03-12,Montgomery,TX,2,0,0
2020-03-12,Morris,NJ,1,0,0
2020-03-12,Nassau,NY,13,0,0
2020-03-12,New Castle,DE,3,0,0
2020-03-12,New York,NY,42,0,0
2020-03-12,Norfolk,MA,1,0,0
2020-03-12,Northampton,PA,1,1,0
2020-03-12,Oakland,MI,2,0,0
2020-03-12,Onslow,NC,1,0,0
2020-03-12,Orange,NY,1,0,0
2020-03-12,Orleans,LA,5,0,0
2020-03-12,Palm Beach,FL,2,0,0
2020-03-12,Pike,PA,1,0,0
2020-03-12,Pitkin,CO,1,0,0
2020-03-12,Pulaski,AR,1,0,0
2020-03-12,Ramsey,MN,1,0,0
2020-03-12,Riverside,CA,1,0,0
2020-03-12,Rockingham,NH,1,0,0
2020-03-12,Rockland,NY,1,0,0
2020-03-12,Sacramento,CA,6,0,0
2020-03-12,Saline,AR,1,0,0
2020-03-12,Salt Lake,UT,1,0,0
2020-03-12,San Diego,CA,4,0,0
2020-03-12,San Diego,Diamond Princess,1,0,0
2020-03-12,San Diego,Grand Princess,1,0,0
2020-03-12,San Francisco,CA,4,0,0
2020-03-12,San Joaquin,CA,2,0,0
2020-03-12,San Mateo,CA,5,0,0
2020-03-12,Santa Clara,CA,18,0,0
2020-03-12,Santa Cruz,CA,3,0,0
2020-03-12,Santa Fe,NM,1,0,0
2020-03-12,Sarasota,FL,1,0,0
2020-03-12,Saratoga,NY,1,0,0
2020-03-12,Seminole,FL,1,0,0
2020-03-12,Shelby,TN,1,0,0
2020-03-12,Skagit,WA,1,0,0
2020-03-12,Snohomish,WA,36,0,0
2020-03-12,Somerset,NJ,1,0,0
2020-03-12,St. Clair,MI,1,0,0
2020-03-12,St. Johns,FL,1,0,0
2020-03-12,Stearns,MN,1,0,0
2020-03-12,Suffolk,MA,3,0,0
2020-03-12,Suffolk,NY,16,0,0
2020-03-12,Trumbull,OH,1,0,0
2020-03-12,Ulster,NY,3,0,0
2020-03-12,Unassigned,OK,0,0,1
2020-03-12,Volusia,FL,1,0,0
2020-03-12,Wake,NC,1,0,0
2020-03-12,Washington,OR,2,0,0
2020-03-12,Washtenaw,MI,2,0,0
2020-03-12,Westchester,NY,27,0,0
2020-03-12,Williamson,TN,3,0,0
2020-03-12,Worcester,MA,1,0,0
2020-03-12,Wyandotte,KS,1,1,0
2020-03-13,Ada,ID,1,0,0
2020-03-13,Adams,CO,1,0,0
2020-03-13,Anne Arundel,MD,1,0,0
2020-03-13,Arapahoe,CO,6,0,0
2020-03-13,Arlington,VA,3,0,0
2020-03-13,Baltimore,MD,1,0,0
2020-03-13,Bay,MI,1,0,0
2020-03-13,Bell,TX,1,0,0
2020-03-13,Belmont,OH,2,0,0
2020-03-13,Bergen,NJ,2,0,0
2020-03-13,Bernalillo,NM,3,0,0
2020-03-13,Bexar,TX,1,0,0
2020-03-13,Broadwater,MT,1,0,0
2020-03-13,Broome,NY,1,0,0
2020-03-13,Bucks,PA,1,0,0
2020-03-13,Burlington,NJ,1,0,0
2020-03-13,Butler,KS,1,0,0
2020-03-13,Butler,OH,1,0,0
2020-03-13,Camden,NJ,1,0,0
2020-03-13,Campbell,TN,1,0,0
2020-03-13,Carroll,MD,1,0,0
2020-03-13,Charles,MD,1,0,0
2020-03-13,Charlevoix,MI,1,0,0
2020-03-13,Chester,PA,1,0,0
2020-03-13,Clark,NV,8,0,0
2020-03-13,Clark,WA,2,0,0
2020-03-13,Collin,TX,1,0,0
2020-03-13,Columbia,WA,1,0,0
2020-03-13,Contra Costa,CA,8,0,0
2020-03-13,Cook,IL,13,0,0
2020-03-13,Copiah,MS,1,0,0
2020-03-13,Cumberland,PA,3,0,0
2020-03-13,Cuyahoga,OH,3,0,0
2020-03-13,Dallas,TX,1,0,0
2020-03-13,Dane,WI,1,0,0
2020-03-13,Davidson,TN,4,0,0
2020-03-13,Delaware,PA,5,0,0
2020-03-13,Denver,CO,5,0,0
2020-03-13,Deschutes,OR,2,0,0
2020-03-13,Douglas,CO,1,0,0
2020-03-13,Douglas,NE,3,0,0
2020-03-13,Dutchess,NY,2,0,0
2020-03-13,Eagle,CO,5,0,0
2020-03-13,El Paso,CO,1,1,0
2020-03-13,El Paso,TX,1,0,0
2020-03-13,Elmore,AL,1,0,0
2020-03-13,Essex,NJ,2,0,0
2020-03-13,Fairfax,VA,1,0,0
